pitch,velocity,duration,pos,boundary,bar,instrument,velocity_bucket,duration_bucket
53,100,0.1,172,0,104,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.2818181818181818,343,0,104,DL_MelancholicFolk_Guitar,-1,-1
62,100,0.42272727272727273,563,1,104,DL_MelancholicFolk_Guitar,-1,-1
62,100,0.1590909090909091,660,0,104,DL_MelancholicFolk_Guitar,-1,-1
62,100,0.1409090909090909,713,1,105,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.6590909090909091,747,0,105,DL_MelancholicFolk_Guitar,-1,-1
51,100,1.440909090909091,22,1,106,DL_MelancholicFolk_Guitar,-1,-1
51,100,0.5590909090909091,383,1,106,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.18181818181818182,673,1,106,DL_MelancholicFolk_Guitar,-1,-1
57,100,0.18181818181818182,726,0,106,DL_MelancholicFolk_Guitar,-1,-1
60,100,0.6409090909090909,844,0,106,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.11818181818181818,119,1,107,DL_MelancholicFolk_Guitar,-1,-1
60,100,0.7772727272727272,250,0,107,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.2590909090909091,430,0,107,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.7,523,0,107,DL_MelancholicFolk_Guitar,-1,-1
58,100,0.1590909090909091,677,0,107,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.2590909090909091,747,0,107,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.1409090909090909,3,1,108,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.6636363636363637,202,1,108,DL_MelancholicFolk_Guitar,-1,-1
58,100,0.12272727272727273,386,0,108,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.4409090909090909,426,0,108,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.6590909090909091,540,0,108,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.16363636363636364,686,0,108,DL_MelancholicFolk_Guitar,-1,-1
51,100,0.2409090909090909,113,1,109,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.2,597,1,109,DL_MelancholicFolk_Guitar,-1,-1
60,100,0.4590909090909091,650,0,109,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.3409090909090909,779,0,109,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.1590909090909091,857,0,109,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.5181818181818182,43,1,110,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.6636363636363637,179,0,110,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.2772727272727273,370,0,110,DL_MelancholicFolk_Guitar,-1,-1
58,100,0.6818181818181818,443,0,110,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.38181818181818183,593,0,110,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.6636363636363637,707,0,110,DL_MelancholicFolk_Guitar,-1,-1
58,100,0.2,853,0,110,DL_MelancholicFolk_Guitar,-1,-1
58,100,0.1590909090909091,409,1,111,DL_MelancholicFolk_Guitar,-1,-1
58,100,0.6,493,0,111,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.1409090909090909,624,0,111,DL_MelancholicFolk_Guitar,-1,-1
58,100,0.1590909090909091,656,0,111,DL_MelancholicFolk_Guitar,-1,-1
58,100,0.1590909090909091,726,0,111,DL_MelancholicFolk_Guitar,-1,-1
51,100,0.9363636363636364,787,0,111,DL_MelancholicFolk_Guitar,-1,-1
51,100,0.1590909090909091,299,1,112,DL_MelancholicFolk_Guitar,-1,-1
51,100,0.1409090909090909,339,0,112,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.16363636363636364,532,0,112,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.5590909090909091,593,0,112,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.2590909090909091,0,1,113,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.41818181818181815,110,0,113,DL_MelancholicFolk_Guitar,-1,-1
58,100,0.5227272727272727,399,1,113,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.1590909090909091,572,0,113,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.2409090909090909,624,0,113,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.4409090909090909,686,0,113,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.35909090909090907,66,1,114,DL_MelancholicFolk_Guitar,-1,-1
58,100,0.2,145,0,114,DL_MelancholicFolk_Guitar,-1,-1
58,100,0.8,220,0,114,DL_MelancholicFolk_Guitar,-1,-1
58,100,0.6227272727272727,409,0,114,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.1,553,0,114,DL_MelancholicFolk_Guitar,-1,-1
51,100,2.2,810,1,114,DL_MelancholicFolk_Guitar,-1,-1
51,100,0.1,417,1,115,DL_MelancholicFolk_Guitar,-1,-1
60,100,0.2636363636363636,487,0,115,DL_MelancholicFolk_Guitar,-1,-1
41,100,0.9409090909090909,572,0,115,DL_MelancholicFolk_Guitar,-1,-1
60,100,0.23636363636363636,787,1,115,DL_MelancholicFolk_Guitar,-1,-1
41,100,3.1227272727272726,849,0,115,DL_MelancholicFolk_Guitar,-1,-1
60,100,0.23636363636363636,656,1,116,DL_MelancholicFolk_Guitar,-1,-1
60,100,2.7,734,0,116,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.18181818181818182,597,1,117,DL_MelancholicFolk_Guitar,-1,-1
46,100,1.2181818181818183,703,0,117,DL_MelancholicFolk_Guitar,-1,-1
46,100,1.4227272727272726,255,1,118,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.6590909090909091,585,1,118,DL_MelancholicFolk_Guitar,-1,-1
46,100,1.040909090909091,783,0,118,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.32272727272727275,343,1,119,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.41818181818181815,53,1,120,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.6818181818181818,189,0,120,DL_MelancholicFolk_Guitar,-1,-1
46,100,0.1,373,0,120,DL_MelancholicFolk_Guitar,-1,-1
53,100,0.22272727272727272,488,1,0,DL_Remix_Guitar,-1,-1
58,100,0.21818181818181817,682,0,0,DL_Remix_Guitar,-1,-1
58,100,0.5818181818181818,748,0,0,DL_Remix_Guitar,-1,-1
62,100,0.6636363636363637,4,1,1,DL_Remix_Guitar,-1,-1
53,100,0.37727272727272726,163,0,1,DL_Remix_Guitar,-1,-1
58,100,0.18181818181818182,255,0,1,DL_Remix_Guitar,-1,-1
51,100,0.740909090909091,311,0,1,DL_Remix_Guitar,-1,-1
51,100,0.21818181818181817,550,1,1,DL_Remix_Guitar,-1,-1
63,100,0.12272727272727273,597,0,1,DL_Remix_Guitar,-1,-1
51,100,0.11818181818181818,625,0,1,DL_Remix_Guitar,-1,-1
63,100,0.5,651,0,1,DL_Remix_Guitar,-1,-1
58,100,0.3409090909090909,823,0,1,DL_Remix_Guitar,-1,-1
53,100,0.2818181818181818,21,1,2,DL_Remix_Guitar,-1,-1
60,100,0.3409090909090909,220,1,2,DL_Remix_Guitar,-1,-1
60,100,0.32272727272727275,541,1,2,DL_Remix_Guitar,-1,-1
46,100,0.16363636363636364,642,0,2,DL_Remix_Guitar,-1,-1
46,100,0.12272727272727273,26,1,3,DL_Remix_Guitar,-1,-1
53,100,0.9,61,0,3,DL_Remix_Guitar,-1,-1
58,100,0.3409090909090909,263,1,3,DL_Remix_Guitar,-1,-1
53,100,0.12272727272727273,364,0,3,DL_Remix_Guitar,-1,-1
43,100,0.5181818181818182,546,0,3,DL_Remix_Guitar,-1,-1
53,100,0.32272727272727275,818,1,3,DL_Remix_Guitar,-1,-1
58,100,0.12272727272727273,56,1,4,DL_Remix_Guitar,-1,-1
51,100,0.7227272727272728,91,0,4,DL_Remix_Guitar,-1,-1
58,100,0.1409090909090909,255,0,4,DL_Remix_Guitar,-1,-1
51,100,0.11818181818181818,370,0,4,DL_Remix_Guitar,-1,-1
51,100,0.2818181818181818,399,0,4,DL_Remix_Guitar,-1,-1
63,100,0.5409090909090909,532,0,4,DL_Remix_Guitar,-1,-1
53,100,0.2,695,0,4,DL_Remix_Guitar,-1,-1
41,100,0.1590909090909091,739,0,4,DL_Remix_Guitar,-1,-1
41,100,0.1590909090909091,778,0,4,DL_Remix_Guitar,-1,-1
53,100,0.8818181818181818,813,0,4,DL_Remix_Guitar,-1,-1
41,100,0.2,458,1,5,DL_Remix_Guitar,-1,-1
41,100,0.2,506,0,5,DL_Remix_Guitar,-1,-1
41,100,0.4,48,1,6,DL_Remix_Guitar,-1,-1
46,100,0.6590909090909091,150,0,6,DL_Remix_Guitar,-1,-1
46,100,0.7772727272727272,788,1,6,DL_Remix_Guitar,-1,-1
46,100,0.4,87,1,7,DL_Remix_Guitar,-1,-1
46,100,0.4409090909090909,201,0,7,DL_Remix_Guitar,-1,-1
46,100,0.1409090909090909,330,0,7,DL_Remix_Guitar,-1,-1
46,100,0.6,501,0,7,DL_Remix_Guitar,-1,-1
46,100,0.32272727272727275,25,1,8,DL_Remix_Guitar,-1,-1
46,100,0.2,233,1,8,DL_Remix_Guitar,-1,-1
46,100,0.3181818181818182,285,0,8,DL_Remix_Guitar,-1,-1
46,100,0.11818181818181818,479,0,8,DL_Remix_Guitar,-1,-1
43,100,0.2,831,1,8,DL_Remix_Guitar,-1,-1
43,100,0.16363636363636364,48,1,9,DL_Remix_Guitar,-1,-1
43,100,1.1818181818181819,840,1,9,DL_Remix_Guitar,-1,-1
62,100,0.1590909090909091,220,1,10,DL_Remix_Guitar,-1,-1
50,100,0.740909090909091,264,0,10,DL_Remix_Guitar,-1,-1
50,100,0.11818181818181818,448,0,10,DL_Remix_Guitar,-1,-1
50,100,0.1,273,1,11,DL_Remix_Guitar,-1,-1
50,100,1.1409090909090909,321,0,11,DL_Remix_Guitar,-1,-1
51,100,0.1409090909090909,629,1,11,DL_Remix_Guitar,-1,-1
51,100,0.9772727272727273,668,0,11,DL_Remix_Guitar,-1,-1
51,100,0.33636363636363636,61,1,12,DL_Remix_Guitar,-1,-1
51,100,0.2772727272727273,140,0,12,DL_Remix_Guitar,-1,-1
51,100,1.759090909090909,405,1,12,DL_Remix_Guitar,-1,-1
50,100,0.8818181818181818,44,1,13,DL_Remix_Guitar,-1,-1
50,100,0.12272727272727273,276,1,13,DL_Remix_Guitar,-1,-1
43,100,0.12272727272727273,685,1,13,DL_Remix_Guitar,-1,-1
43,100,0.6636363636363637,752,0,13,DL_Remix_Guitar,-1,-1
62,100,0.6227272727272727,166,1,14,DL_Remix_Guitar,-1,-1
62,100,0.21818181818181817,307,0,14,DL_Remix_Guitar,-1,-1
48,100,0.6409090909090909,405,0,14,DL_Remix_Guitar,-1,-1
58,100,0.22272727272727272,862,1,14,DL_Remix_Guitar,-1,-1
62,100,0.21818181818181817,360,1,15,DL_Remix_Guitar,-1,-1
58,100,0.6409090909090909,563,1,15,DL_Remix_Guitar,-1,-1
53,100,0.32272727272727275,716,0,15,DL_Remix_Guitar,-1,-1
58,100,0.35909090909090907,162,1,16,DL_Remix_Guitar,-1,-1
53,100,1.018181818181818,413,1,16,DL_Remix_Guitar,-1,-1
60,100,1.0,822,1,16,DL_Remix_Guitar,-1,-1
46,100,0.7227272727272728,179,1,17,DL_Remix_Guitar,-1,-1
53,100,0.1409090909090909,34,1,18,DL_Remix_Guitar,-1,-1
46,100,0.5409090909090909,189,0,18,DL_Remix_Guitar,-1,-1
53,100,0.1409090909090909,430,1,18,DL_Remix_Guitar,-1,-1
53,100,0.2,474,0,18,DL_Remix_Guitar,-1,-1
46,100,0.4772727272727273,546,0,18,DL_Remix_Guitar,-1,-1
58,100,0.4590909090909091,835,1,18,DL_Remix_Guitar,-1,-1
53,100,0.1409090909090909,804,1,19,DL_Remix_Guitar,-1,-1
46,100,0.740909090909091,845,0,19,DL_Remix_Guitar,-1,-1
46,100,0.11818181818181818,260,1,20,DL_Remix_Guitar,-1,-1
46,100,0.3181818181818182,418,0,20,DL_Remix_Guitar,-1,-1
53,100,0.5181818181818182,492,0,20,DL_Remix_Guitar,-1,-1
50,100,0.35909090909090907,638,0,20,DL_Remix_Guitar,-1,-1
53,100,0.11818181818181818,725,0,20,DL_Remix_Guitar,-1,-1
58,100,0.35909090909090907,611,1,21,DL_Remix_Guitar,-1,-1
58,100,0.1,694,0,21,DL_Remix_Guitar,-1,-1
62,100,0.8181818181818182,770,0,21,DL_Remix_Guitar,-1,-1
50,100,1.0818181818181818,79,1,22,DL_Remix_Guitar,-1,-1
58,100,0.6772727272727272,347,1,22,DL_Remix_Guitar,-1,-1
50,100,0.1409090909090909,615,1,22,DL_Remix_Guitar,-1,-1
50,100,0.2590909090909091,650,0,22,DL_Remix_Guitar,-1,-1
50,100,0.7636363636363637,773,0,22,DL_Remix_Guitar,-1,-1
50,100,0.5,550,1,23,DL_Remix_Guitar,-1,-1
50,100,0.2772727272727273,721,0,23,DL_Remix_Guitar,-1,-1
50,100,0.35909090909090907,853,0,23,DL_Remix_Guitar,-1,-1
51,100,1.3772727272727272,83,1,24,DL_Remix_Guitar,-1,-1
58,100,0.1590909090909091,413,1,24,DL_Remix_Guitar,-1,-1
51,100,1.0772727272727274,602,0,24,DL_Remix_Guitar,-1,-1
58,100,0.2,370,1,25,DL_Remix_Guitar,-1,-1
50,100,1.3409090909090908,426,0,25,DL_Remix_Guitar,-1,-1
50,100,0.2,44,1,26,DL_Remix_Guitar,-1,-1
50,100,0.3181818181818182,374,1,26,DL_Remix_Guitar,-1,-1
50,100,0.5818181818181818,466,0,26,DL_Remix_Guitar,-1,-1
63,100,0.9409090909090909,449,1,27,DL_Remix_Guitar,-1,-1
63,100,0.3409090909090909,708,1,27,DL_Remix_Guitar,-1,-1
63,100,0.11818181818181818,65,1,28,DL_Remix_Guitar,-1,-1
63,100,0.21818181818181817,119,0,28,DL_Remix_Guitar,-1,-1
53,100,0.18181818181818182,202,0,28,DL_Remix_Guitar,-1,-1
41,100,0.11818181818181818,316,0,28,DL_Remix_Guitar,-1,-1
48,100,0.6772727272727272,360,0,28,DL_Remix_Guitar,-1,-1
48,100,0.12272727272727273,694,1,28,DL_Remix_Guitar,-1,-1
48,100,0.5590909090909091,831,0,28,DL_Remix_Guitar,-1,-1
53,100,0.2409090909090909,553,1,29,DL_Remix_Guitar,-1,-1
46,100,0.1409090909090909,615,0,29,DL_Remix_Guitar,-1,-1
53,100,0.1,787,0,29,DL_Remix_Guitar,-1,-1
53,100,0.3409090909090909,858,0,29,DL_Remix_Guitar,-1,-1
53,100,0.1,289,1,30,DL_Remix_Guitar,-1,-1
53,100,0.5363636363636364,413,0,30,DL_Remix_Guitar,-1,-1
53,100,0.4590909090909091,581,0,30,DL_Remix_Guitar,-1,-1
53,100,0.12272727272727273,760,0,30,DL_Remix_Guitar,-1,-1
53,100,0.2818181818181818,791,0,30,DL_Remix_Guitar,-1,-1
50,100,1.040909090909091,65,1,31,DL_Remix_Guitar,-1,-1
50,100,1.040909090909091,378,1,31,DL_Remix_Guitar,-1,-1
50,100,1.1,663,1,31,DL_Remix_Guitar,-1,-1
58,100,0.5227272727272727,201,1,32,DL_Remix_Guitar,-1,-1
51,100,0.8181818181818182,330,0,32,DL_Remix_Guitar,-1,-1
51,100,0.5409090909090909,515,0,32,DL_Remix_Guitar,-1,-1
51,100,0.4,664,0,32,DL_Remix_Guitar,-1,-1
53,100,0.1409090909090909,804,0,32,DL_Remix_Guitar,-1,-1
58,100,0.2590909090909091,836,0,32,DL_Remix_Guitar,-1,-1
53,100,0.38181818181818183,13,1,33,DL_Remix_Guitar,-1,-1
53,100,0.5590909090909091,105,0,33,DL_Remix_Guitar,-1,-1
53,100,0.38181818181818183,378,1,33,DL_Remix_Guitar,-1,-1
53,100,0.4636363636363636,554,0,33,DL_Remix_Guitar,-1,-1
55,100,0.43636363636363634,678,0,33,DL_Remix_Guitar,-1,-1
55,100,0.2772727272727273,215,1,34,DL_Remix_Guitar,-1,-1
53,100,0.18181818181818182,321,0,34,DL_Remix_Guitar,-1,-1
60,100,0.16363636363636364,421,0,34,DL_Remix_Guitar,-1,-1
41,100,0.35909090909090907,458,0,34,DL_Remix_Guitar,-1,-1
41,100,0.3409090909090909,606,0,34,DL_Remix_Guitar,-1,-1
53,100,1.2,681,0,34,DL_Remix_Guitar,-1,-1
53,100,0.18181818181818182,69,1,35,DL_Remix_Guitar,-1,-1
50,100,0.1409090909090909,286,1,35,DL_Remix_Guitar,-1,-1
50,100,0.17727272727272728,545,1,35,DL_Remix_Guitar,-1,-1
63,100,0.1409090909090909,75,1,36,DL_Remix_Guitar,-1,-1
53,100,0.6409090909090909,311,1,36,DL_Remix_Guitar,-1,-1
53,100,0.8590909090909091,458,0,36,DL_Remix_Guitar,-1,-1
53,100,0.2590909090909091,694,1,36,DL_Remix_Guitar,-1,-1
53,100,0.9,756,0,36,DL_Remix_Guitar,-1,-1
53,100,0.1590909090909091,88,1,37,DL_Remix_Guitar,-1,-1
50,100,0.1409090909090909,364,1,37,DL_Remix_Guitar,-1,-1
53,100,0.2590909090909091,721,1,37,DL_Remix_Guitar,-1,-1
63,100,0.17727272727272728,163,1,38,DL_Remix_Guitar,-1,-1
53,100,0.1590909090909091,518,1,38,DL_Remix_Guitar,-1,-1
53,100,0.1409090909090909,638,0,38,DL_Remix_Guitar,-1,-1
53,100,0.5409090909090909,694,0,38,DL_Remix_Guitar,-1,-1
58,100,0.1409090909090909,233,1,39,DL_Remix_Guitar,-1,-1
46,100,0.2590909090909091,263,0,39,DL_Remix_Guitar,-1,-1
46,100,0.21818181818181817,646,1,39,DL_Remix_Guitar,-1,-1
45,100,0.3,861,1,39,DL_Remix_Guitar,-1,-1
60,100,0.5818181818181818,431,1,40,DL_Remix_Guitar,-1,-1
43,100,0.32272727272727275,584,0,40,DL_Remix_Guitar,-1,-1
50,100,0.4772727272727273,8,1,41,DL_Remix_Guitar,-1,-1
58,100,0.11818181818181818,251,1,41,DL_Remix_Guitar,-1,-1
51,100,0.11818181818181818,303,0,41,DL_Remix_Guitar,-1,-1
51,100,0.7,338,0,41,DL_Remix_Guitar,-1,-1
51,100,0.7772727272727272,590,1,41,DL_Remix_Guitar,-1,-1
58,100,0.41818181818181815,801,1,41,DL_Remix_Guitar,-1,-1
53,100,0.2590909090909091,31,1,42,DL_Remix_Guitar,-1,-1
53,100,0.18181818181818182,91,0,42,DL_Remix_Guitar,-1,-1
53,100,0.1409090909090909,638,1,42,DL_Remix_Guitar,-1,-1
53,100,0.740909090909091,791,0,42,DL_Remix_Guitar,-1,-1
53,100,0.42272727272727273,334,1,43,DL_Remix_Guitar,-1,-1
48,100,1.059090909090909,431,0,43,DL_Remix_Guitar,-1,-1
53,100,0.11818181818181818,700,1,43,DL_Remix_Guitar,-1,-1
53,100,0.2590909090909091,13,1,44,DL_Remix_Guitar,-1,-1
55,100,0.2590909090909091,144,0,44,DL_Remix_Guitar,-1,-1
53,100,0.1409090909090909,233,0,44,DL_Remix_Guitar,-1,-1
55,100,0.21818181818181817,303,0,44,DL_Remix_Guitar,-1,-1
53,100,0.11818181818181818,545,1,44,DL_Remix_Guitar,-1,-1
58,100,0.6590909090909091,668,1,45,DL_Remix_Guitar,-1,-1
58,100,0.4772727272727273,875,1,45,DL_Remix_Guitar,-1,-1
51,100,0.4,163,1,46,DL_Remix_Guitar,-1,-1
51,100,0.11818181818181818,281,0,46,DL_Remix_Guitar,-1,-1
51,100,0.2409090909090909,383,0,46,DL_Remix_Guitar,-1,-1
51,100,0.21818181818181817,480,0,46,DL_Remix_Guitar,-1,-1
58,100,0.1409090909090909,550,0,46,DL_Remix_Guitar,-1,-1
58,100,0.12272727272727273,619,0,46,DL_Remix_Guitar,-1,-1
46,100,0.1409090909090909,668,0,46,DL_Remix_Guitar,-1,-1
53,100,0.8,761,0,46,DL_Remix_Guitar,-1,-1
48,100,0.1590909090909091,66,1,47,DL_Remix_Guitar,-1,-1
48,100,0.8181818181818182,215,0,47,DL_Remix_Guitar,-1,-1
53,100,0.22272727272727272,408,0,47,DL_Remix_Guitar,-1,-1
53,100,0.2818181818181818,804,1,47,DL_Remix_Guitar,-1,-1
50,100,0.5772727272727273,163,1,48,DL_Remix_Guitar,-1,-1
60,100,0.2,373,1,48,DL_Remix_Guitar,-1,-1
57,100,0.1,703,1,48,DL_Remix_Guitar,-1,-1
53,100,0.12272727272727273,751,0,48,DL_Remix_Guitar,-1,-1
53,100,0.2409090909090909,418,1,49,DL_Remix_Guitar,-1,-1
46,100,0.12272727272727273,518,0,49,DL_Remix_Guitar,-1,-1
46,100,0.5590909090909091,568,0,49,DL_Remix_Guitar,-1,-1
46,100,0.4,751,0,49,DL_Remix_Guitar,-1,-1
58,100,0.41818181818181815,43,1,50,DL_Remix_Guitar,-1,-1
55,100,0.32272727272727275,364,1,50,DL_Remix_Guitar,-1,-1
55,100,0.41818181818181815,440,0,50,DL_Remix_Guitar,-1,-1
53,100,0.4409090909090909,861,1,50,DL_Remix_Guitar,-1,-1
58,100,0.1590909090909091,144,1,51,DL_Remix_Guitar,-1,-1
48,100,0.2,193,0,51,DL_Remix_Guitar,-1,-1
58,100,0.9772727272727273,383,0,51,DL_Remix_Guitar,-1,-1
46,100,0.5181818181818182,633,1,51,DL_Remix_Guitar,-1,-1
53,100,0.16363636363636364,751,0,51,DL_Remix_Guitar,-1,-1
53,100,0.5409090909090909,801,0,51,DL_Remix_Guitar,-1,-1
53,100,0.35909090909090907,188,1,52,DL_Remix_Guitar,-1,-1
53,100,0.16363636363636364,334,0,52,DL_Remix_Guitar,-1,-1
53,100,0.3,386,0,52,DL_Remix_Guitar,-1,-1
53,100,0.21818181818181817,480,0,52,DL_Remix_Guitar,-1,-1
53,100,0.2,536,0,52,DL_Remix_Guitar,-1,-1
53,100,0.2590909090909091,646,0,52,DL_Remix_Guitar,-1,-1
53,100,0.5,858,1,52,DL_Remix_Guitar,-1,-1
46,100,0.4772727272727273,238,1,53,DL_Remix_Guitar,-1,-1
53,100,0.4818181818181818,373,0,53,DL_Remix_Guitar,-1,-1
53,100,0.23636363636363636,523,0,53,DL_Remix_Guitar,-1,-1
53,100,0.11818181818181818,593,0,53,DL_Remix_Guitar,-1,-1
53,100,0.1409090909090909,668,0,53,DL_Remix_Guitar,-1,-1
53,100,0.12272727272727273,751,0,53,DL_Remix_Guitar,-1,-1
53,100,0.1590909090909091,813,0,53,DL_Remix_Guitar,-1,-1
53,100,0.3409090909090909,88,1,54,DL_Remix_Guitar,-1,-1
48,100,0.1409090909090909,251,0,54,DL_Remix_Guitar,-1,-1
53,100,0.17727272727272728,348,0,54,DL_Remix_Guitar,-1,-1
58,100,0.22272727272727272,541,0,54,DL_Remix_Guitar,-1,-1
55,100,0.2409090909090909,488,1,55,DL_Remix_Guitar,-1,-1
53,100,0.1590909090909091,678,0,55,DL_Remix_Guitar,-1,-1
51,100,0.9772727272727273,743,0,55,DL_Remix_Guitar,-1,-1
51,100,0.6590909090909091,166,1,56,DL_Remix_Guitar,-1,-1
58,100,0.18181818181818182,321,0,56,DL_Remix_Guitar,-1,-1
51,100,0.1590909090909091,364,0,56,DL_Remix_Guitar,-1,-1
53,100,0.2409090909090909,466,0,56,DL_Remix_Guitar,-1,-1
53,100,0.9590909090909091,756,1,56,DL_Remix_Guitar,-1,-1
53,100,0.2,91,1,57,DL_Remix_Guitar,-1,-1
53,100,0.5590909090909091,141,0,57,DL_Remix_Guitar,-1,-1
58,100,0.1409090909090909,263,0,57,DL_Remix_Guitar,-1,-1
53,100,0.6,334,0,57,DL_Remix_Guitar,-1,-1
53,100,0.23636363636363636,633,1,57,DL_Remix_Guitar,-1,-1
53,100,0.2590909090909091,726,0,57,DL_Remix_Guitar,-1,-1
53,100,0.11818181818181818,61,1,58,DL_Remix_Guitar,-1,-1
53,100,0.22272727272727272,188,0,58,DL_Remix_Guitar,-1,-1
53,100,0.4,241,0,58,DL_Remix_Guitar,-1,-1
53,100,0.1590909090909091,458,1,58,DL_Remix_Guitar,-1,-1
46,100,0.2818181818181818,751,1,58,DL_Remix_Guitar,-1,-1
53,100,0.3181818181818182,18,1,59,DL_Remix_Guitar,-1,-1
53,100,0.42272727272727273,101,0,59,DL_Remix_Guitar,-1,-1
53,100,0.35909090909090907,558,1,59,DL_Remix_Guitar,-1,-1
53,100,0.23636363636363636,788,1,59,DL_Remix_Guitar,-1,-1
58,100,0.18181818181818182,91,1,60,DL_Remix_Guitar,-1,-1
58,100,0.3181818181818182,501,1,60,DL_Remix_Guitar,-1,-1
58,100,0.4,633,0,60,DL_Remix_Guitar,-1,-1
58,100,0.1409090909090909,801,0,60,DL_Remix_Guitar,-1,-1
53,100,0.18181818181818182,0,1,61,DL_Remix_Guitar,-1,-1
53,100,0.16363636363636364,246,1,61,DL_Remix_Guitar,-1,-1
51,100,1.2818181818181817,321,0,61,DL_Remix_Guitar,-1,-1
51,100,0.42272727272727273,641,1,61,DL_Remix_Guitar,-1,-1
46,100,0.35909090909090907,826,0,61,DL_Remix_Guitar,-1,-1
58,100,0.11818181818181818,105,1,62,DL_Remix_Guitar,-1,-1
46,100,0.3,131,0,62,DL_Remix_Guitar,-1,-1
53,100,0.5181818181818182,348,1,62,DL_Remix_Guitar,-1,-1
53,100,0.1409090909090909,584,1,62,DL_Remix_Guitar,-1,-1
63,100,0.2,4,1,63,DL_Remix_Guitar,-1,-1
58,100,0.4,118,0,63,DL_Remix_Guitar,-1,-1
58,100,0.18181818181818182,308,0,63,DL_Remix_Guitar,-1,-1
53,100,0.5,378,0,63,DL_Remix_Guitar,-1,-1
53,100,0.21818181818181817,493,0,63,DL_Remix_Guitar,-1,-1
51,100,1.259090909090909,716,1,64,DL_Remix_Guitar,-1,-1
51,100,0.2,145,1,65,DL_Remix_Guitar,-1,-1
63,100,0.32272727272727275,189,0,65,DL_Remix_Guitar,-1,-1
51,100,0.6,282,0,65,DL_Remix_Guitar,-1,-1
50,100,1.1409090909090909,470,0,65,DL_Remix_Guitar,-1,-1
50,100,0.5409090909090909,756,1,65,DL_Remix_Guitar,-1,-1
53,100,0.2,92,1,66,DL_Remix_Guitar,-1,-1
58,100,0.37727272727272726,612,1,66,DL_Remix_Guitar,-1,-1
48,100,0.18181818181818182,286,1,67,DL_Remix_Guitar,-1,-1
53,100,0.2590909090909091,493,1,67,DL_Remix_Guitar,-1,-1
53,100,0.16363636363636364,553,0,67,DL_Remix_Guitar,-1,-1
53,100,0.11818181818181818,593,0,67,DL_Remix_Guitar,-1,-1
53,100,0.11818181818181818,624,0,67,DL_Remix_Guitar,-1,-1
58,100,0.11818181818181818,66,1,68,DL_Remix_Guitar,-1,-1
46,100,0.1409090909090909,157,0,68,DL_Remix_Guitar,-1,-1
46,100,0.2409090909090909,383,1,68,DL_Remix_Guitar,-1,-1
51,100,0.13636363636363635,480,0,68,DL_Remix_Guitar,-1,-1
53,100,0.5409090909090909,686,1,68,DL_Remix_Guitar,-1,-1
53,100,0.1409090909090909,273,1,69,DL_Remix_Guitar,-1,-1
58,100,0.1409090909090909,399,0,69,DL_Remix_Guitar,-1,-1
53,100,0.18181818181818182,430,0,69,DL_Remix_Guitar,-1,-1
58,100,0.2409090909090909,470,0,69,DL_Remix_Guitar,-1,-1
48,100,0.3,206,1,70,DL_Remix_Guitar,-1,-1
60,100,0.1409090909090909,316,0,70,DL_Remix_Guitar,-1,-1
48,100,0.35909090909090907,559,1,70,DL_Remix_Guitar,-1,-1
48,100,0.16363636363636364,642,0,70,DL_Remix_Guitar,-1,-1
48,100,0.3,734,0,70,DL_Remix_Guitar,-1,-1
48,100,0.12272727272727273,805,0,70,DL_Remix_Guitar,-1,-1
48,100,0.1590909090909091,836,0,70,DL_Remix_Guitar,-1,-1
