pitch,velocity,duration,pos,boundary,bar,instrument,song_id,velocity_bucket,duration_bucket
59,100,0.2590909090909091,254,1,20,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
57,100,0.2409090909090909,316,0,20,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
64,100,0.2409090909090909,449,1,20,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
64,100,0.2,505,0,20,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
57,100,0.2772727272727273,691,1,20,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
57,100,0.1590909090909091,827,1,20,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
57,100,0.2590909090909091,316,1,21,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
69,100,0.11818181818181818,374,0,21,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
57,100,0.32272727272727275,399,0,21,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
59,100,0.13636363636363635,677,1,21,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
52,100,0.1,787,1,21,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
57,100,0.1409090909090909,57,1,22,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
57,100,0.16363636363636364,179,1,22,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
57,100,0.13636363636363635,260,0,22,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
57,100,0.2,295,0,22,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
57,100,0.41818181818181815,351,0,22,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,7
57,100,0.2818181818181818,453,0,22,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
57,100,0.17727272727272728,611,1,22,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
64,100,0.5363636363636364,721,1,22,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,9
52,100,0.2,79,1,23,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
52,100,0.11818181818181818,154,0,23,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
52,100,0.17727272727272728,206,0,23,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
62,100,0.5181818181818182,272,0,23,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,8
62,100,0.5818181818181818,453,1,23,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,9
64,100,0.2818181818181818,584,1,23,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
57,100,0.3,650,0,23,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
64,100,0.12272727272727273,739,0,23,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
68,100,0.16363636363636364,773,0,23,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
68,100,0.11818181818181818,814,0,23,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
52,100,0.1590909090909091,154,1,24,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
59,100,0.5409090909090909,268,1,24,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,9
56,100,0.17727272727272728,457,1,24,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
64,100,0.6,584,1,24,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,10
59,100,0.23636363636363636,787,1,24,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
61,100,0.2,88,1,25,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
61,100,0.5636363636363636,136,0,25,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,9
57,100,0.18181818181818182,268,1,25,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
54,100,0.18181818181818182,312,0,25,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
57,100,0.5590909090909091,409,0,25,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,9
57,100,0.2,773,1,25,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
57,100,0.1,839,0,25,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
64,100,0.2590909090909091,866,0,25,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
57,100,0.23636363636363636,106,1,26,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
68,100,0.22272727272727272,167,0,26,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
64,100,0.1590909090909091,364,1,26,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
69,100,0.22272727272727272,488,1,26,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
59,100,0.12272727272727273,607,1,26,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
57,100,0.1,787,1,26,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
61,100,1.0772727272727274,866,0,26,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,15
52,100,0.13636363636363635,656,1,27,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
61,100,0.1590909090909091,83,1,28,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
61,100,0.17727272727272728,127,0,28,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
64,100,0.1590909090909091,264,1,28,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
56,100,0.12272727272727273,430,1,28,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
59,100,0.5772727272727273,625,1,28,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,9
59,100,0.17727272727272728,801,1,28,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
54,100,0.5590909090909091,57,1,29,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,9
61,100,0.2772727272727273,700,1,29,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
61,100,0.4,796,0,29,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,6
62,100,0.13636363636363635,281,1,30,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
62,100,0.3,316,0,30,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
62,100,0.1590909090909091,638,1,30,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
73,100,0.17727272727272728,721,0,30,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
62,100,0.9181818181818182,822,0,30,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,15
62,100,0.41818181818181815,206,1,31,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,7
52,100,0.7,642,1,31,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,11
52,100,0.2818181818181818,373,1,32,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
57,100,0.21818181818181817,791,1,32,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
69,100,0.12272727272727273,839,0,32,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
57,100,0.11818181818181818,66,1,33,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
52,100,0.4818181818181818,136,0,33,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,8
52,100,0.2,364,1,33,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
59,100,0.17727272727272728,558,1,33,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
57,100,0.2,603,0,33,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
57,100,0.17727272727272728,721,1,33,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
64,100,0.35909090909090907,791,0,33,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,6
57,100,0.9,40,1,34,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,14
57,100,0.2818181818181818,351,1,34,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
64,100,0.4590909090909091,431,0,34,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,7
57,100,0.3181818181818182,545,1,34,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
57,100,0.16363636363636364,708,1,34,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
57,100,0.2636363636363636,246,1,35,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
57,100,0.1590909090909091,321,0,35,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
59,100,0.1409090909090909,713,1,35,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
57,100,1.040909090909091,871,1,35,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,15
57,100,0.3409090909090909,224,1,36,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
57,100,0.33636363636363636,435,1,36,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
57,100,0.22272727272727272,518,0,36,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
57,100,0.18181818181818182,593,0,36,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
52,100,0.2772727272727273,633,0,36,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
57,100,0.12272727272727273,694,0,36,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
64,100,0.21818181818181817,765,0,36,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
57,100,0.3409090909090909,813,0,36,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
64,100,0.11818181818181818,75,1,37,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
57,100,0.12272727272727273,114,0,37,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
57,100,0.2,254,1,37,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
57,100,0.3181818181818182,506,1,37,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
57,100,0.1409090909090909,598,0,37,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
59,100,0.37727272727272726,75,1,38,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,6
59,100,0.2590909090909091,206,1,38,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
61,100,0.2409090909090909,581,1,38,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
59,100,0.5,646,0,38,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,8
64,100,0.18181818181818182,110,1,39,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
57,100,0.2818181818181818,211,0,39,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
61,100,0.1409090909090909,316,0,39,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
57,100,0.2409090909090909,351,0,39,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
57,100,0.35909090909090907,726,1,39,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,6
57,100,0.17727272727272728,831,0,39,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
69,100,0.12272727272727273,729,1,40,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
57,100,0.4409090909090909,774,0,40,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,7
57,100,0.1409090909090909,26,1,41,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
57,100,0.22272727272727272,686,1,41,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
61,100,0.6409090909090909,858,1,41,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,10
66,100,0.21818181818181817,251,1,42,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
61,100,1.459090909090909,804,1,42,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,15
57,100,0.3,303,1,43,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
59,100,0.1409090909090909,584,1,43,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
68,100,0.3409090909090909,619,0,43,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
64,100,0.17727272727272728,756,1,43,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
52,100,0.16363636363636364,796,0,43,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
64,100,0.1,43,1,44,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
64,100,0.1,105,0,44,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
64,100,0.1409090909090909,131,0,44,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
64,100,0.38181818181818183,166,0,44,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,6
57,100,0.17727272727272728,435,1,44,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
64,100,0.2,136,1,45,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
61,100,1.440909090909091,188,0,45,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,15
59,100,0.21818181818181817,523,1,45,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
61,100,1.4181818181818182,18,1,46,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,15
62,100,0.8409090909090909,334,1,46,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,13
62,100,0.37727272727272726,646,1,46,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,6
62,100,0.41818181818181815,748,0,46,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,7
59,100,0.3,373,1,47,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
57,100,0.1409090909090909,466,0,47,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
61,100,0.42272727272727273,818,1,47,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,7
54,100,0.4772727272727273,105,1,48,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,8
57,100,0.2818181818181818,224,1,48,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
54,100,0.38181818181818183,311,0,48,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,6
57,100,0.2818181818181818,421,1,48,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
57,100,0.4,488,0,48,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,6
62,100,0.8227272727272728,606,1,48,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,13
69,100,0.21818181818181817,791,1,48,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
62,100,0.6,88,1,49,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,10
59,100,0.1,703,1,49,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
52,100,0.23636363636363636,810,0,49,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
52,100,0.4818181818181818,66,1,50,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,8
52,100,0.2,260,1,50,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
52,100,0.21818181818181817,308,0,50,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
57,100,0.38181818181818183,364,0,50,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,6
57,100,0.2,550,1,50,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
56,100,0.4,593,0,50,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,6
56,100,0.22272727272727272,738,1,50,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
57,100,0.41818181818181815,810,0,50,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,7
57,100,0.5772727272727273,61,1,51,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,9
69,100,0.35909090909090907,193,1,51,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,6
57,100,0.11818181818181818,273,0,51,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
61,100,0.13636363636363635,413,1,51,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,2
61,100,0.18181818181818182,373,1,52,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,3
61,100,0.2590909090909091,518,1,52,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,4
64,100,0.6227272727272727,628,1,52,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,10
61,100,0.5363636363636364,831,1,52,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,9
61,100,0.3,141,1,53,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,_DL_Japanese_Folk_Pop_Acoustic_Folk_Guitar,6,5
